0,0,5.56862104987824e-23,2.89999384065735e-19
0.001,0.0199986666933331,1.18806245088143e-06,0.0030585030639469
0.002,0.0399893341866342,2.92664739228677e-06,0.00309601066476165
0.003,0.0599640064794446,3.88161361738576e-06,-0.00121067274410429
0.004,0.0799146939691727,1.803215876724e-06,-0.00431003272590035
0.005,0.0998334166468282,4.93171998966758e-07,0.000673520166964846
0.006,0.119712207288919,1.75731965672345e-06,0.00152646861824753
0.007,0.139543114644236,1.15459986967348e-06,-0.00341426544893422
0.008,0.159318206614246,-3.81876237181436e-06,-0.0170210401547216
0.009,0.179029573425824,-1.86330749455222e-05,-0.0327484472251282
0.01,0.198669330795061,-3.92043785265918e-05,-0.0379483217075796
0.011,0.218229623080869,-6.15727441341592e-05,-0.0410624279816226
0.012,0.237702626427135,-8.5233400960396e-05,-0.0398628176926927
0.013,0.257080551892155,-0.000104860815678051,-0.0270182812104672
0.014,0.276355648564114,-0.000117748339913529,-0.0226617361628379
0.015,0.29552020666134,-0.000132224194928263,-0.026443811400896
0.016,0.314566560616118,-0.000148288703706258,-0.0319139433416101
0.017,0.333487092140814,-0.000169086620754972,-0.0398046124358077
0.018,0.35227423327509,-0.000192871676104925,-0.0431683520523872
0.019,0.370920469412983,-0.000217115431232471,-0.0400372874752445
0.02,0.389418342308651,-0.000238767595929234,-0.037746515933955
0.021,0.40776045305957,-0.000260118214486305,-0.0351841571699694
0.022,0.425939465066,-0.000278583567246987,-0.0306554867605243
0.023,0.44394810696552,-0.00029546391293273,-0.0280493669834924
0.024,0.461779175541483,-0.000310741889404918,-0.026124948600368
0.025,0.479425538604203,-0.000327303066770514,-0.0346950340978152
0.026,0.496880137843737,-0.000349493123501199,-0.0390964238720405
0.027,0.514135991653113,-0.000369660855648746,-0.0313886233809121
0.028,0.531186197920883,-0.000386774412425071,-0.0311706009207726
0.029,0.548023936791874,-0.000404859356876274,-0.0292010090931081
0.03,0.564642473395035,-0.000419172180505978,-0.022120860496996
0.031,0.581035160537305,-0.000429805114859632,-0.0135639811659842
0.032,0.597195441362392,-0.000435311322807744,-0.00825883907549038
0.033,0.613116851973434,-0.000440734803315029,-0.0109527335039407
0.034,0.628793024018469,-0.000447909763076678,-0.0141602496320696
0.035,0.644217687237691,-0.000456344450907602,-0.0144955703363464
0.036,0.659384671971473,-0.000464506999576307,-0.0150104112986025
0.037,0.674287911628145,-0.000472991151807587,-0.0130810969337258
0.038,0.688921445110551,-0.000477626766797472,-0.00162600303175
0.039,0.70327941920041,-0.000475257277528221,0.0078447513102813
0.04,0.717356090899523,-0.000471001545609508,0.00507344400363947
0.041,0.731145829726896,-0.000470988725438699,-0.00575659556943171
0.042,0.744643119970859,-0.000477251870878653,-0.0149908474865948
0.043,0.757842562895277,-0.000486105758742241,-0.0137926734686345
0.044,0.770738878898969,-0.000492645141830734,-0.0105758983546323
0.045,0.783326909627483,-0.000497746418795509,-0.0052542988555583
0.046,0.795601620036366,-0.00049911607100015,-0.00219754715420205
0.047,0.807558100405114,-0.000501454798674087,-0.00558696689688656
0.048,0.819191568300998,-0.000503611740980589,0.000798799237118603
0.049,0.83049737049197,-0.000500284274269855,0.00877095915505535
0.05,0.841470984807897,-0.000496386226118929,0.00213583731482077
0.051,0.852108021949363,-0.000496063193772292,0.00448065687187126
0.052,0.862404227243338,-0.000489712334910883,0.0153842896247537
0.053,0.872355482344986,-0.000479115395826053,0.022898374450104
0.054,0.881957806884948,-0.000463577214874929,0.0304955323700594
0.055,0.891207360061435,-0.000444472635628198,0.037126469377529
0.056,0.900100442176505,-0.000422677116300271,0.0361571170194389
0.057,0.908633496115883,-0.000403645775923687,0.0325972215320826
0.058,0.916803108771767,-0.00038525843273295,0.0303004754252822
0.059,0.92460601240802,-0.00037023095506883,0.021792871735396
0.06,0.932039085967226,-0.000359729084915839,0.0166106840148322
0.061,0.939099356319068,-0.000351175638370808,0.0120581298202103
0.062,0.945783999449539,-0.000345829982786847,0.0080850843215952
0.063,0.952090341590516,-0.000341109073265818,0.00857110651718927
0.064,0.958015860289225,-0.000336513745784581,0.00664640350602464
0.065,0.963558185417193,-0.000334445111520211,-0.000133787430039308
0.066,0.968715100118265,-0.000335798192731146,-0.00248676354592936
0.067,0.973484541695319,-0.000337825948398371,-0.00745522051680042
0.068,0.977864602435316,-0.000343199609401969,-0.00693961132683861
0.069,0.98185353037236,-0.000342808879311635,0.00917990331254564
0.07,0.98544972998846,-0.000334509229860785,0.0161215136819892
0.071,0.98865176285172,-0.000324276509880207,0.0233938222621105
0.072,0.991458348191686,-0.000305644821979913,0.0421701778574258
0.073,0.993868363411645,-0.000278614975379068,0.0481559232240987
0.074,0.99588084453764,-0.000253198355305469,0.0406857371257535
0.075,0.997494986604054,-0.000231722599985006,0.0355184984080302
0.076,0.998710143975583,-0.000212152013357092,0.0330305498596333
0.077,0.999525830605479,-0.00019467215590306,0.0271530880426515
0.078,0.999941720229966,-0.000180810543767077,0.022969073600932
0.079,0.99995764649874,-0.000168106631212588,0.0207137320975283
0.08,0.999573603041505,-0.000157087695805987,0.0187860976204576
0.081,0.998789743470524,-0.000146129011042955,0.0196957471419616
0.082,0.997606381319174,-0.000136429946595571,0.0111674172073341
0.083,0.996023989916537,-0.000134869262933337,-0.00534045929811313
0.084,0.994043202198076,-0.000140620532904638,-0.0119549636929215
0.085,0.991664810452469,-0.000147463039884453,-0.0128644558642808
0.086,0.988889766004701,-0.000156047746968201,-0.0176898937527777
0.087,0.985719178835553,-0.000165406060056445,-0.0109130272412158
0.088,0.982154317137618,-0.000165821426991578,0.0101260100546708
0.089,0.978196606808045,-0.000156854348087793,0.0156628032774763
0.09,0.973847630878195,-0.000149859330106182,0.01077405890868
0.091,0.969109128880456,-0.000142263360400905,0.0179189597030789
0.092,0.963982996152448,-0.000130256536339381,0.0208406089340845
0.093,0.958471283078914,-0.000120182362336095,0.0146224563558882
0.094,0.952576194271595,-0.000114318613904881,0.00451790732629237
0.095,0.946300087687414,-0.000113764973823193,0.00080819986981683
0.096,0.939645473685325,-0.000111631169327852,0.00653416390721411
0.097,0.9326150140222,-0.000105672082825278,0.0155287278025211
0.098,0.925211520788168,-9.22560438791943e-05,0.0331606644417316
0.099,0.91743795528181,-6.88469282451842e-05,0.0456210539945426
0.1,0.909297426825682,-4.35382496699706e-05,0.0404065485681727
0.101,0.900793191522627,-2.21035717714358e-05,0.0381549050278033
0.102,0.89192865095338,6.73835203115689e-07,0.0396148418122018
0.103,0.882707350815974,2.3504134760517e-05,0.0428922813025065
0.104,0.873132979507516,4.83828433053871e-05,0.0399085945501323
0.105,0.863209366648874,6.70914068230205e-05,0.0263436812808037
0.106,0.852940481552876,8.08224520818566e-05,0.0250937024079039
0.107,0.842330431636646,9.75744324890121e-05,0.0336525194927627
0.108,0.831383460778683,0.000117437252027329,0.0329000098109679
0.109,0.820103947621374,0.000133561659657123,0.0237569287810806
0.11,0.80849640381959,0.000144932605779969,0.0165755206438326
0.111,0.796565472236087,0.000153605403837044,0.0152462469479699
0.112,0.78431592508442,0.000162852350713279,0.0167145332521978
0.113,0.771752662020126,0.000172333826467624,0.0163242308389425
0.114,0.758880708180922,0.000182168974452965,0.0194474774054178
0.115,0.74570521217672,0.000193166372609312,0.0156135229064923
0.116,0.732231444030251,0.000200761253951274,0.0154485859248489
0.117,0.718464793069126,0.000212864055485265,0.02635619937033
0.118,0.704410765770176,0.000229735014550707,0.0314535478165899
0.119,0.690074983556936,0.00024799958843262,0.0324529680226892
0.12,0.675463180551151,0.000267691200863717,0.0381554166258428
0.121,0.660581201279201,0.000292413733196799,0.0484466342749931
0.122,0.645434998334371,0.000322342252603895,0.0553628294766868
0.123,0.630030629995892,0.000354648822666098,0.0572025003790221
0.124,0.614374257805712,0.000386988895113287,0.0556156792988732
0.125,0.598472144103956,0.000418957372049178,0.0582382419417152
0.126,0.582330649524082,0.000453818357507201,0.0628328811053647
0.127,0.565956230448703,0.000489849716735362,0.0630220125204453
0.128,0.549355436427127,0.000526023033970788,0.064540436234308
0.129,0.532534907555621,0.000562159193397151,0.0590696027824698
0.13,0.515501371821464,0.000592432242094899,0.0480516515556569
0.131,0.498261642411839,0.000618420946612417,0.0444227279766175
0.132,0.480822614988648,0.000642283165650151,0.036477691670026
0.133,0.463191264930345,0.000659206074098587,0.0238662824857385
0.134,0.445374644541871,0.000671345126958138,0.0207568014328309
0.135,0.42737988023383,0.000683027027342795,0.0184896559834483
0.136,0.409214169672017,0.000692700544911464,0.0173605587307685
0.137,0.390884778898452,0.000704053014007679,0.0226602349001102
0.138,0.372399039425055,0.000718909178991733,0.0297486895443759
0.139,0.353764345301143,0.000736246488125487,0.0277341792208674
0.14,0.334988150155905,0.0007488148808502,0.0163540328634827
0.141,0.316077964217053,0.000755538993530099,0.00820765932876292
0.142,0.297041351306832,0.000759841609235853,0.008727983435392
0.143,0.277885925816586,0.000765194427114918,0.00782235337458903
0.144,0.25861934966111,0.000768920386539043,0.00749236356379546
0.145,0.239249329213982,0.00077462394954,0.0119018872757991
0.146,0.219783612225117,0.000782352934811495,0.0154631111603123
0.147,0.200229984721771,0.000792697295339414,0.0212326994487973
0.148,0.180596267894233,0.000806122063590771,0.0246185003536827
0.149,0.160890314967456,0.000820169390543296,0.0246356441904373
0.15,0.141120008059867,0.000835317363530716,0.0302091444488126
0.151,0.12129325503063,0.000854453342026899,0.0349037258088958
0.152,0.101417986316602,0.000872044262304895,0.0232985094303344
0.153,0.0815021517602691,0.000881331290323927,0.0128463343209264
0.154,0.0615537174299131,0.0008878744476748,0.00874965164447027
0.155,0.0415806624332905,0.000891720832741683,0.00661219125204863
0.156,0.021590975726096,0.00089696248422926,0.0126127529526627
0.157,0.00159265291648683,0.000906297084518029,0.0196139049731075
0.158,-0.0184063069330538,0.000919999756867351,0.0299228877045942
0.159,-0.0383979045052354,0.000940482096221011,0.0405099569091706
0.16,-0.0583741434275801,0.000964038652023289,0.0395721730344161
0.161,-0.0783270334708653,0.000984652852753509,0.0332309600039377
0.162,-0.0982485937451087,0.00100296852696727,0.0320952354140894
0.163,-0.118130855891818,0.00101941501010488,0.0213589686607881
0.164,-0.137965867271227,0.00102630696016421,0.00485080575427485
0.165,-0.157745694143249,0.00102774823069443,0.00299517754349951
0.166,-0.177462424840861,0.0010312405581818,0.00922699373573767
0.167,-0.19710817293467,0.00103749589752513,0.011394623060734
0.168,-0.21667508038738,0.00104456549490533,0.015090292411741
0.169,-0.236155320696897,0.00105415652851387,0.0160143689365998
0.17,-0.255541102026832,0.00106228954771354,0.0138338783555075
0.171,-0.274824670323124,0.00107043609104726,0.0142990488676476
0.172,-0.293998312415568,0.00107979539178179,0.0208498056728749
0.173,-0.313054359102971,0.00109415421689251,0.0271850625857939
0.174,-0.331985188220735,0.00110942631013028,0.0260646971582813
0.175,-0.35078322768962,0.00112518219004418,0.0315162719886484
0.176,-0.369440958544477,0.00114632685472527,0.0419619011043406
0.177,-0.38795091794173,0.001172481312275,0.0492413768938194
0.178,-0.406305702144416,0.00120061193103529,0.0465203950714188
0.179,-0.424497969483583,0.00122421387547193,0.0364516898503114
0.18,-0.442520443294852,0.00124457050665923,0.0385586064157279
0.181,-0.460365914828998,0.00126838761163316,0.041814209313148
0.182,-0.478027246135342,0.0012921255943679,0.043879625887751
0.183,-0.495497372916845,0.0013182714479668,0.0451061726111247
0.184,-0.512769307355723,0.00134192977470737,0.0373759888590231
0.185,-0.529836140908493,0.00136278398385605,0.0391666152947584
0.186,-0.546691047069287,0.00138553644187109,0.0355612423282369
0.187,-0.56332728410037,0.00140208316937755,0.0248091695128043
0.188,-0.579738197728743,0.00141612990259039,0.0260346903102119
0.189,-0.595917223807764,0.00142952074008544,0.0155995243072297
0.19,-0.611857890942719,0.00143190259992431,-0.00583631207970208
0.191,-0.627553823079294,0.00142519006270117,-0.0150798667127879
0.192,-0.642998742053909,0.00141661132468781,-0.0141409480646974
