0,4,0,0.00354660234401596,-0.0171471617771728
0.001,4,1.00530964914872e-05,0.00293830843536331,-0.0551892268428177
0.002,4,1.5079644737231e-05,0.00293830843536331,-0.0539802835899469
0.003,4,2.51327412287182e-05,0.00293830843536331,-0.0526688491543468
0.004,4,4.02123859659492e-05,0.00306903947521148,-0.0436142049075195
0.005,4,7.03716754404113e-05,0.00306903947521148,-0.0426597263470641
0.006,4,0.000110584061406361,0.00306903947521148,-0.0414127562590478
0.007,4,0.000175929188601028,0.00295342886555937,-0.048222188306989
0.008,4,0.000261380508778671,0.00295342886555937,-0.0471713922472577
0.009,4,0.0003568849254478,0.00295342886555937,-0.0459173640459686
0.01,4,0.000467468986854161,0.00284284480415301,-0.0522337244776581
0.011,4,0.00054789375878606,0.00284284480415301,-0.0510897688837856
0.012,4,0.000653451271946677,0.00284284480415301,-0.0496596927365736
0.013,4,0.000774088429844525,0.00297357584400117,-0.0408386885949771
0.014,4,0.00090477868423386,0.00297357584400117,-0.0399491462251262
0.015,4,0.00100028310090299,0.00297357584400117,-0.0387784766608832
0.016,4,0.00111086716230935,0.00285796523434907,-0.04561569714257
0.017,4,0.00120637157897848,0.00285796523434907,-0.0446177614313127
0.018,4,0.00129182289915612,0.00285796523434907,-0.0434273510694253
0.019,4,0.00138230076757951,0.00274738117294272,-0.0497859650609742
0.02,4,0.00147277863600289,0.00274738117294272,-0.04869939074259
0.021,4,0.00157330960091777,0.00274738117294272,-0.0473404826034969
0.022,4,0.00169394675881562,0.00238542891379033,-0.0694961990333743
0.023,4,0.00178945117548475,0.00238542891379033,-0.0679779395297778
0.024,4,0.00188495559215388,0.00238542891379033,-0.0662030480137839
0.025,4,0.00198548655706875,0.00227484485238397,-0.0722121770414088
0.026,4,0.00208601752198362,0.00227484485238397,-0.070633159905395
0.027,4,0.00218152193865275,0.00227484485238397,-0.0686577071153867
0.028,4,0.00227199980707614,0.00191791914147734,-0.0902408580295134
0.029,4,0.00236750422374527,0.00191791914147734,-0.088272615516438
0.03,4,0.00245798209216865,0.00191791914147734,-0.0859709494060975
0.031,4,0.00255348650883778,0.00180230853182525,-0.0920093420122754
0.032,4,0.00265401747375266,0.00180230853182525,-0.0899945335237404
0.033,4,0.00274449534217604,0.00180230853182525,-0.0874789056127348
0.034,4,0.00283999975884517,0.00194309266816489,-0.0775603707302205
0.035,4,0.00294053072376005,0.00194309266816489,-0.0758707445906663
0.036,4,0.00302095549569195,0.00194309266816489,-0.0736371257882827
0.037,4,0.00311645991236107,0.0020788502562588,-0.0643071493822036
0.038,4,0.00320693778078446,0.0020788502562588,-0.06290041429281
0.039,4,0.00329741564920785,0.0020788502562588,-0.0611270635292749
0.04,4,0.00338789351763123,0.0014755828958519,-0.0982953380720967
0.041,4,0.00347837138605462,0.0014755828958519,-0.0961523706101034
0.042,4,0.00356884925447801,0.0014755828958519,-0.0937530206557333
0.043,4,0.00366435367114713,0.00210402378294635,-0.0528231809127224
0.044,4,0.00375483153957052,0.00210402378294635,-0.0516639105875623
0.045,4,0.00384530940799391,0.0015057829707852,-0.0871949002381681
0.046,4,0.00393076072817155,0.0015057829707852,-0.0855787840533312
0.047,4,0.00402123859659493,0.0015057829707852,-0.0839926218166697
0.048,4,0.00411171646501832,0.00114885725987857,-0.104311153871333
0.049,4,0.00420219433344171,0.00114885725987857,-0.101937243866075
0.05,4,0.00429267220186509,0.00114885725987857,-0.0996173592311047
0.051,4,0.00438817661853422,0.00153095649747275,-0.0739507440828161
0.052,4,0.00446860139046612,0.00153095649747275,-0.0722995251954082
0.053,4,0.004569132355381,0.00153095649747275,-0.0699617951663536
0.054,4,0.00464955712731289,0.0016717406338124,-0.0606015167209139
0.055,4,0.00474003499573628,0.0016717406338124,-0.0592988676075748
0.056,4,0.00482548631591392,0.0016717406338124,-0.0578776965942203
0.057,4,0.00491596418433731,0.000822131623905223,-0.110293475699561
0.058,4,0.00500644205276069,0.000822131623905223,-0.107838658192654
0.059,4,0.00509691992118408,0.000822131623905223,-0.105250792761094
0.06,4,0.00518739778960747,0.00120925740974515,-0.079252923351248
0.061,4,0.00527787565803085,0.00120925740974515,-0.07754111520816
0.062,4,0.00536835352645424,0.00120925740974515,-0.0750652132756027
0.063,4,0.00545380484663188,0.000605990049338243,-0.112330934843656
0.064,4,0.00554930926330101,0.000605990049338243,-0.109850930839485
0.065,4,0.00563476058347865,0.000605990049338243,-0.107286495609205
0.066,4,0.0057202119036563,0.000500432536177632,-0.112122508673267
0.067,4,0.00581571632032543,0.000500432536177632,-0.109680453060983
0.068,4,0.00590116764050307,0.000500432536177632,-0.106752588046369
0.069,4,0.00599164550892645,0.000641216672517285,-0.0964486730447972
0.07,4,0.00608212337734984,0.000641216672517285,-0.0943357856518818
0.071,4,0.00617260124577323,0.000641216672517285,-0.0914729454833865
0.072,4,0.00626307911419661,0.000782000808856938,-0.0817293525733227
0.073,4,0.00635355698262,0.000782000808856938,-0.079949065453243
0.074,4,0.00643900830279764,0.000782000808856938,-0.0777937808125759
0.075,4,0.00653953926771251,0.00018375999669578,-0.11434072557158
0.076,4,0.00661996403964441,0.00018375999669578,-0.111836829790329
0.077,4,0.0067104419080678,0.00018375999669578,-0.109005787937167
0.078,4,0.00681097287298267,0.000570885782535703,-0.0830537012403722
0.079,4,0.00690145074140606,0.000570885782535703,-0.0812390648162523
0.08,4,0.00699192860982944,0.000570885782535703,-0.0784691508402318
0.081,4,0.00709245957474432,0.000218986619874816,-0.10010632088892
0.082,4,0.0071829374431677,0.000218986619874816,-0.0979071607942513
0.083,4,0.00728346840808258,0.000218986619874816,-0.0957444112811772
0.084,4,0.00736891972826022,0.000118455654959944,-0.100326529651302
0.085,4,0.0074593975966836,0.000118455654959944,-0.0981263619605019
0.086,4,0.00755490201335274,0.000118455654959944,-0.0956207528774308
0.087,4,0.00764537988177612,-0.0004797851572012,-0.131805359995746
0.088,4,0.007745910846691,-0.0004797851572012,-0.128930136294758
0.089,4,0.00784141526336012,-0.0004797851572012,-0.125671618748974
0.09,4,0.00793691968002925,-8.76328231155452e-05,-0.0991389359688344
0.091,4,0.00804247719318987,-8.76328231155452e-05,-0.0969655436761998
0.092,4,0.00812792851336751,-8.76328231155452e-05,-0.0936365918015109
0.093,4,0.00823348602652813,-0.000685873635276689,-0.130690089144635
0.094,4,0.00832396389495152,-0.000685873635276689,-0.127825099402854
0.095,4,0.00841946831162065,-0.000685873635276689,-0.125085543413251
0.096,4,0.00851497272828977,-0.000786404600191568,-0.129047788241236
0.097,4,0.00861550369320465,-0.000786404600191568,-0.12620950193678
0.098,4,0.00871100810987378,-0.000786404600191568,-0.123075152684391
0.099,4,0.00881153907478865,-0.000394252266105913,-0.0965492965634031
0.1,4,0.00891207003970352,-0.000394252266105913,-0.0944458596816541
0.101,4,0.00900757445637265,-0.000394252266105913,-0.0912818565452708
0.102,4,0.00910810542128753,-0.000992493078267057,-0.128258155237856
0.103,4,0.00921366293444814,-0.000992493078267057,-0.125438076595227
0.104,4,0.00930916735111727,-0.000992493078267057,-0.12266004512808
0.105,4,0.00940969831603215,-0.00108799749493618,-0.126448128443052
0.106,4,0.00951525582919277,-0.00108799749493618,-0.123677515742553
0.107,4,0.00961578679410764,-0.00108799749493618,-0.120508970567439
0.108,4,0.00971631775902251,-0.000942186810350805,-0.109586054818959
0.109,4,0.00982187527218313,-0.000942186810350805,-0.107194078041549
0.11,4,0.00992743278534375,-0.000942186810350805,-0.103954892929311
0.111,4,0.0100279637502586,-0.00128905942476593,-0.124707063074713
0.112,4,0.0101335212634192,-0.00128905942476593,-0.1219826035167
0.113,4,0.0102390787765799,-0.00128905942476593,-0.118939894349819
0.114,4,0.0103446362897405,-0.00138456384143507,-0.123113292936803
0.115,4,0.0104552203511468,-0.00138456384143507,-0.120416192497577
0.116,4,0.0105557513160617,-0.00138456384143507,-0.117068690080349
0.117,4,0.0106613088292223,-0.00123875315684968,-0.106454306234916
0.118,4,0.0107668663423829,-0.00123875315684968,-0.104135901528528
0.119,4,0.0108724238555436,-0.00123875315684968,-0.101054091221032
0.12,4,0.0109779813687042,-0.00133425757351881,-0.1059721040293
0.121,4,0.0110885654301105,-0.00133425757351881,-0.103653285009136
0.122,4,0.0111941229432712,-0.00133425757351881,-0.100898810088672
0.123,4,0.0113047070046775,-0.00143478853843368,-0.105835094619456
0.124,4,0.0114052379695924,-0.00143478853843368,-0.103525364805532
0.125,4,0.0115158220309987,-0.00143478853843368,-0.100627694291863
0.126,4,0.0116213795441594,-0.00153029295510281,-0.105390601554499
0.127,4,0.01172693705732,-0.00153029295510281,-0.103088178440134
0.128,4,0.0118375211187263,-0.00153029295510281,-0.100243388881909
0.129,4,0.011943078631887,-0.00137945572227167,-0.0894950751825077
0.13,4,0.0120536626932933,-0.00137945572227167,-0.087541172581157
0.131,4,0.0121692733029454,-0.00137945572227167,-0.0849220933003677
